	transcript_name	classification_level	full_classification	classification	max_pid	ambiguous	counts
0	k119_2418424_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	62.759	0	
0	k119_2418798_1	class	Eukaryota; Alveolata; Ciliophora; Heterotrichea	Heterotrichea	59.364000000000004	0	
0	k119_2421834_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	121.25	0	
0	k119_2423307_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Rhizosoleniales	Rhizosoleniales	49.664	0	
0	k119_2423549_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	101.85	0	
0	k119_2424573_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	78.085	0	
0	k119_2426642_4	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	195.94	0	
0	k119_2428022_1	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Oceanospirillaceae	Oceanospirillaceae	62.370999999999995	0	
0	k119_242938_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	118.34	0	
0	k119_2431512_2	class	Eukaryota; Alveolata; Ciliophora; Prostomatea_1	Prostomatea_1	199.82	0	
0	k119_2435541_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	51.215999999999994	0	
0	k119_2440352_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	450.08	1	
0	k119_2442001_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	175.57	1	
0	k119_2442533_5	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	110.58	1	
0	k119_2443844_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	173.63	0	
0	k119_2445022_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	88.173	0	
0	k119_2446708_1	genus	 Bacteria;  Proteobacteria;  Alphaproteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingorhabdus	Sphingorhabdus	438.44	0	
0	k119_2447340_1	class	Eukaryota; Alveolata; Ciliophora; Prostomatea_1	Prostomatea_1	167.81	0	
0	k119_2448249_1	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Unclassified	Unclassified	193.03	0	
0	k119_2450276_1	class	Eukaryota; Rhizaria; Cercozoa; Chlorarachniophyceae	Chlorarachniophyceae	93.799	0	
0	k119_2450903_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	74.69	0	
0	k119_2452573_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	253.17	1	
0	k119_2452847_1	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Colwelliaceae; Thalassotalea	Thalassotalea	480.15	0	
0	k119_245839_4	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassiosirales; Skeletonemataceae	Skeletonemataceae	94.866	0	
0	k119_2459836_2	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales	Gymnodiniales	103.78999999999999	0	
0	k119_2467451_2	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	116.39999999999999	1	
0	k119_2469360_3	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales; Corethraceae; Corethron	Corethron	66.833	0	
0	k119_2469363_2	class	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae	Dictyochophyceae	72.847	0	
0	k119_2470470_1	order	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	194.97	0	
0	k119_2470571_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	71.392	0	
0	k119_2471941_1	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales	Flavobacteriales	547.08	1	
0	k119_2472650_1	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	190.12	0	
0	k119_2472796_2	domain	Eukaryota	Eukaryota	117.36999999999999	1	
0	k119_2474456_1	domain	Eukaryota	Eukaryota	101.85	1	
0	k119_2475062_1	class	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae	Pavlovophyceae	188.18	0	
0	k119_2477219_3	division	Eukaryota; Amoebozoa; Lobosa	Lobosa	72.071	0	
0	k119_2477806_1	class	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae	Pavlovophyceae	88.173	0	
0	k119_247802_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	76.63	0	
0	k119_2478584_4	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	54.902	0	
0	k119_2482863_1	class	Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales	Pyramimonadales	61.304	0	
0	k119_2483221_3	order	Eukaryota; Amoebozoa; Lobosa; Lobosa_X; Stygamoebida	Stygamoebida	116.39999999999999	0	
0	k119_2484787_2	domain	Eukaryota	Eukaryota	51.507	1	
0	k119_2488555_4	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	85.554	0	
0	k119_2491078_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	331.74	0	
0	k119_2492840_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	129.98	0	
0	k119_2497277_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	216.31	0	
0	k119_2497655_2	domain	Eukaryota	Eukaryota	62.759	1	
0	k119_2498257_4	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales	Corethrales	100.88	0	
0	k119_2499083_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	483.06	1	
0	k119_2500977_1	division	Eukaryota; Amoebozoa; Lobosa	Lobosa	174.6	1	
0	k119_2501045_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	72.459	0	
0	k119_2504594_1	division	Eukaryota; Rhizaria; Cercozoa	Cercozoa	58.976	0	
0	k119_2504734_2	class	Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae	Raphidophyceae	68.385	0	
0	k119_2507542_6	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Leptocylindrales	Leptocylindrales	66.154	0	
0	k119_2509970_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales; Chaetoceros	Chaetoceros	517.01	0	
0	k119_2510388_1	family	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Kareniaceae	Kareniaceae	194.0	0	
0	k119_2510672_1	family	Eukaryota; Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales; Chloropicaceae	Chloropicaceae	276.45	0	
0	k119_2510929_1	domain	Eukaryota	Eukaryota	182.35999999999999	1	
0	k119_2522185_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	61.595	0	
0	k119_2523129_9	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	48.888	0	
0	k119_2527338_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	109.61	1	
0	k119_2529161_3	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales	Corethrales	47.045	0	
0	k119_2533886_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	76.24199999999999	0	
0	k119_2534617_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Licmophorales	Licmophorales	93.799	0	
0	k119_2537585_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	67.99699999999999	0	
0	k119_2538444_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Noelaerhabdaceae	Noelaerhabdaceae	129.98	0	
0	k119_2540493_1	division	Eukaryota; Hacrobia; Haptophyta	Haptophyta	71.392	0	
0	k119_2540583_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae	Chrysochromulinaceae	332.71	0	
0	k119_2540827_3	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	153.26	0	
0	k119_254207_11	domain	Bacteria	Bacteria	478.21	1	
0	k119_2542627_2	domain	Eukaryota	Eukaryota	98.94	1	
0	k119_2544942_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	106.7	0	
0	k119_254944_1	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	166.84	0	
0	k119_2550996_1	domain	Eukaryota	Eukaryota	196.91	1	
0	k119_255280_2	class	Eukaryota; Amoebozoa; Conosa; Variosea	Variosea	181.39	0	
0	k119_2553069_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	65.76599999999999	0	
0	k119_2553283_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	136.77	0	
0	k119_2553758_1	domain	Eukaryota	Eukaryota	119.31	1	
0	k119_2555919_1	class	Eukaryota; Alveolata; Ciliophora; Heterotrichea	Heterotrichea	152.29	0	
0	k119_2556025_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassionemales; Thalassionemataceae; Thalassiothrix	Thalassiothrix	262.87	0	
0	k119_2559155_2	domain	Eukaryota	Eukaryota	69.06400000000001	1	
0	k119_2561686_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	140.65	0	
0	k119_2564500_2	genus	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Acanthoecida_X; Acanthoecida_XX	Acanthoecida_XX	235.70999999999998	0	
0	k119_2566837_3	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	1038.87	1	
0	k119_2566875_1	domain	Eukaryota	Eukaryota	142.59	1	
0	k119_2567149_6	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	85.942	0	
0	k119_2568762_1	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales	Gonyaulacales	203.7	0	
0	k119_2569595_4	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	250.26	0	
0	k119_2572553_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	126.1	0	
0	k119_2574402_3	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	122.22	0	
0	k119_2574499_1	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales	Gonyaulacales	57.909	0	
0	k119_257482_1	class	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae	Pavlovophyceae	170.72	0	
0	k119_2577183_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	69.84	0	
0	k119_257727_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	71.683	0	
0	k119_257952_1	class	Eukaryota; Rhizaria; Cercozoa; Thecofilosea	Thecofilosea	58.684999999999995	0	
0	k119_2585057_1	division	Eukaryota; Rhizaria; Cercozoa	Cercozoa	56.065999999999995	0	
0	k119_2588291_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	112.52	0	
0	k119_2589807_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	227.95	1	
0	k119_2590378_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	93.799	0	
0	k119_2592561_1	division	Eukaryota; Amoebozoa; Lobosa	Lobosa	279.36	1	
0	k119_2592562_1	domain	Eukaryota	Eukaryota	163.93	1	
0	k119_2600450_1	division	Eukaryota; Hacrobia; Cryptophyta	Cryptophyta	82.935	0	
0	k119_2603274_1	family	Eukaryota; Alveolata; Ciliophora; Prostomatea_1; Prostomatea_1_X; Colepidae	Colepidae	73.623	0	
0	k119_2605686_7	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	737.1999999999999	0	
0	k119_2608528_5	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Rhizosoleniales; Rhizosoleniaceae	Rhizosoleniaceae	48.209	0	
0	k119_260931_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	113.49	0	
0	k119_2611565_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales; Chaetoceros	Chaetoceros	644.0799999999999	0	
0	k119_2611608_1	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Oceanospirillaceae	Oceanospirillaceae	421.95	0	
0	k119_2611932_2	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	341.44	0	
0	k119_2612200_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales	Corethrales	74.69	0	
0	k119_2614072_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	484.03	0	
0	k119_2616051_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	208.54999999999998	0	
0	k119_2617126_1	class	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae	Mamiellophyceae	57.909	0	
0	k119_2618517_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	220.19	1	
0	k119_2619343_4	domain	Eukaryota	Eukaryota	1439.48	1	
0	k119_2619359_5	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	83.711	0	
0	k119_2621112_3	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	188.18	0	
0	k119_2621186_2	domain	Eukaryota	Eukaryota	53.059000000000005	1	
0	k119_2621640_1	domain	Eukaryota	Eukaryota	375.39	1	
0	k119_2622507_2	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	52.67099999999999	0	
0	k119_2624619_6	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	51.894999999999996	0	
0	k119_262470_1	domain	Eukaryota	Eukaryota	166.84	1	
0	k119_2625834_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	77.309	0	
0	k119_2626084_6	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Colwelliaceae	Colwelliaceae	840.99	0	
0	k119_2629440_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	235.70999999999998	0	
0	k119_2633453_1	class	Eukaryota; Rhizaria; Cercozoa; Chlorarachniophyceae	Chlorarachniophyceae	60.916	0	
0	k119_2634436_2	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales	Flavobacteriales	164.9	0	
0	k119_2639274_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	464.63	1	
0	k119_2642808_1	domain	Eukaryota	Eukaryota	124.16	1	
0	k119_2644677_1	class	Eukaryota; Stramenopiles; Ochrophyta; Pinguiophyceae	Pinguiophyceae	64.60199999999999	0	
0	k119_2644960_7	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	125.13	0	
0	k119_2647301_3	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Cellvibrionales	Cellvibrionales	1042.75	1	
0	k119_2647656_7	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae	Alteromonadaceae	444.26	0	
0	k119_2649770_4	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	59.752	0	
0	k119_2650369_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales	Coccolithales	50.827999999999996	0	
0	k119_2652129_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	96.418	1	
0	k119_2652205_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	196.91	0	
0	k119_2660175_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	78.085	0	
0	k119_2668170_3	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	67.22099999999999	0	
0	k119_2669125_8	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	98.94	0	
0	k119_2670193_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	67.22099999999999	0	
0	k119_2675249_2	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Saccharospirillaceae; Reinekea	Reinekea	181.39	0	
0	k119_2675401_2	domain	Eukaryota	Eukaryota	99.91	1	
0	k119_2676595_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	79.928	0	
0	k119_2677067_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	111.55	0	
0	k119_2679100_4				433.59	1	
0	k119_2680268_2	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	420.97999999999996	0	
0	k119_2680773_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	51.894999999999996	1	
0	k119_2682736_2				90.404	1	
0	k119_2682916_4	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	72.071	0	
0	k119_2686830_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	103.78999999999999	0	
0	k119_2690935_1	genus	Eukaryota; Stramenopiles; Stramenopiles_X; Stramenopiles_XX; Stramenopiles_XXX; Stramenopiles_XXXX; Uncertain	Uncertain	119.31	0	
0	k119_26927_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassiosirales	Thalassiosirales	98.94	0	
0	k119_2693603_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	64.60199999999999	0	
0	k119_2695227_6	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	406.43	0	
0	k119_2695378_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Noelaerhabdaceae	Noelaerhabdaceae	53.059000000000005	0	
0	k119_2697076_1	class	Eukaryota; Archaeplastida; Glaucophyta; Glaucocystophyceae	Glaucocystophyceae	406.43	0	
0	k119_2698202_2	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	96.806	0	
0	k119_2699089_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	157.14	0	
0	k119_2701026_1	division	Eukaryota; Rhizaria; Cercozoa	Cercozoa	113.49	0	
0	k119_2705180_1	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales	Gonyaulacales	322.03999999999996	0	
0	k119_2705655_4	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae	Alteromonadaceae	239.59	0	
0	k119_2706737_1	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Cellvibrionales	Cellvibrionales	156.17	0	
0	k119_2707376_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	80.31599999999999	0	
0	k119_2709765_8	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	155.2	0	
0	k119_2711345_5	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	782.79	0	
0	k119_2712339_2	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	412.25	0	
0	k119_2717146_3	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	51.894999999999996	0	
0	k119_2718693_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	108.64	0	
0	k119_271914_3	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Cellvibrionales	Cellvibrionales	142.59	0	
0	k119_2727499_6	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassiosirales	Thalassiosirales	197.88	0	
0	k119_2727617_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	186.24	0	
0	k119_2731517_1	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Suessiales	Suessiales	73.235	0	
0	k119_273218_2	class	Eukaryota; Excavata; Discoba; Heterolobosea	Heterolobosea	75.854	0	
0	k119_2733021_18	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	128.04	0	
0	k119_2733374_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales	Corethrales	331.74	0	
0	k119_2733637_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Licmophorales	Licmophorales	107.67	0	
0	k119_2733796_1	domain	Eukaryota	Eukaryota	112.52	1	
0	k119_2734296_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	53.447	0	
0	k119_2738740_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	110.58	0	
0	k119_2741315_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	277.42	0	
0	k119_2742311_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	228.92	0	
0	k119_2743273_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	388.96999999999997	0	
0	k119_2743296_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	217.28	0	
0	k119_2743672_3	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	54.902	0	
0	k119_2744783_4	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	89.24	0	
0	k119_2744783_5	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	105.73	0	
0	k119_2745888_1	division	Eukaryota; Archaeplastida; Rhodophyta	Rhodophyta	208.54999999999998	1	
0	k119_2747116_1	supergroup	Eukaryota; Amoebozoa	Amoebozoa	106.7	1	
0	k119_2747828_3	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales	Flavobacteriales	206.60999999999999	0	
0	k119_2748633_2	division	Eukaryota; Amoebozoa; Lobosa	Lobosa	55.678	1	
0	k119_2748637_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassiosirales	Thalassiosirales	57.909	0	
0	k119_2749120_2	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Cellvibrionales; Cellvibrionaceae	Cellvibrionaceae	338.53	1	
0	k119_2749146_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	100.88	0	
0	k119_2752845_1	species	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola; Paraglaciecola psychrophila	Paraglaciecola psychrophila	941.87	0	
0	k119_2752983_2				76.63	1	
0	k119_2753771_3	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassionemales	Thalassionemales	85.166	0	
0	k119_2761426_2	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales	Oceanospirillales	219.22	0	
0	k119_2762179_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	122.22	0	
0	k119_2763427_1	division	Eukaryota; Opisthokonta; Fungi	Fungi	114.46	0	
0	k119_2763618_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	104.75999999999999	0	
0	k119_2764441_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Cymatosirales	Cymatosirales	186.24	0	
0	k119_2764473_1	domain	Eukaryota	Eukaryota	84.778	1	
0	k119_2765061_4	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	90.404	0	
0	k119_2766394_9	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidia	Bacteroidia	117.36999999999999	0	
0	k119_2766777_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Leptocylindrales	Leptocylindrales	214.37	0	
0	k119_2767142_2	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	90.01599999999999	0	
0	k119_2767469_1	domain	Bacteria	Bacteria	335.62	1	
0	k119_2767755_3	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Rhizosoleniales	Rhizosoleniales	69.452	0	
0	k119_2768381_3	division	Eukaryota; Archaeplastida; Rhodophyta	Rhodophyta	136.77	0	
0	k119_2771799_1	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae	Alteromonadaceae	439.40999999999997	0	
0	k119_2773098_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	97.0	1	
0	k119_2774434_2	class	Eukaryota; Stramenopiles; Sagenista; Labyrinthulomycetes	Labyrinthulomycetes	69.452	0	
0	k119_2775193_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	76.24199999999999	1	
0	k119_2775528_5	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	557.75	0	
0	k119_2777811_2	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales	Oceanospirillales	145.5	0	
0	k119_2777964_2	order	Eukaryota; Amoebozoa; Lobosa; Lobosa_X; Stygamoebida	Stygamoebida	46.36599999999999	0	
0	k119_2778934_6	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	84.39	1	
0	k119_2780557_5	domain	Eukaryota	Eukaryota	127.07	1	
