	transcript_name	classification_level	full_classification	classification	max_pid	ambiguous	counts
0	k119_2407995_3	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	90.01599999999999	0	
0	k119_2408243_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	59.752	0	
0	k119_2408982_2	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	56.454	0	
0	k119_2412006_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	163.93	0	
0	k119_2412397_1	division	Eukaryota; Hacrobia; Haptophyta	Haptophyta	93.799	0	
0	k119_2412641_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	61.595	0	
0	k119_2413614_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae	Chrysochromulinaceae	75.854	0	
0	k119_2414424_3	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	72.847	0	
0	k119_2414887_5	order	Eukaryota; Stramenopiles; Stramenopiles_X; Stramenopiles_XX; Stramenopiles_XXX	Stramenopiles_XXX	49.275999999999996	0	
0	k119_2414982_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	293.90999999999997	0	
0	k119_2418424_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	62.759	0	
0	k119_2418602_3	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	104.75999999999999	0	
0	k119_2418798_1	class	Eukaryota; Alveolata; Ciliophora; Heterotrichea	Heterotrichea	59.364000000000004	0	
0	k119_2420540_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	99.91	0	
0	k119_2421635_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	104.75999999999999	0	
0	k119_2421834_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	121.25	0	
0	k119_2423307_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Rhizosoleniales	Rhizosoleniales	49.664	0	
0	k119_2423549_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	101.85	0	
0	k119_2424573_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	78.085	0	
0	k119_2426642_4	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	195.94	0	
0	k119_2427650_6	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	173.63	0	
0	k119_2428022_1	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Oceanospirillaceae	Oceanospirillaceae	62.370999999999995	0	
0	k119_2428333_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	93.799	0	
0	k119_2428361_3	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	76.63	0	
0	k119_242938_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	118.34	0	
0	k119_2431512_2	class	Eukaryota; Alveolata; Ciliophora; Prostomatea_1	Prostomatea_1	199.82	0	
0	k119_2433731_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	442.32	0	
0	k119_2435541_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	51.215999999999994	0	
0	k119_2438311_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	135.79999999999998	0	
0	k119_243920_3	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	892.4	0	
0	k119_2440352_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	450.08	1	
0	k119_2442001_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	175.57	1	
0	k119_2442533_5	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	110.58	1	
0	k119_2443844_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	173.63	0	
0	k119_2445022_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	88.173	0	
0	k119_2446403_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	117.36999999999999	0	
0	k119_2446708_1	genus	 Bacteria;  Proteobacteria;  Alphaproteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingorhabdus	Sphingorhabdus	438.44	0	
0	k119_2446969_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	240.56	0	
0	k119_2447340_1	class	Eukaryota; Alveolata; Ciliophora; Prostomatea_1	Prostomatea_1	167.81	0	
0	k119_2448249_1	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Unclassified	Unclassified	193.03	0	
0	k119_2448329_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	91.568	0	
0	k119_2450059_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	165.87	0	
0	k119_2450276_1	class	Eukaryota; Rhizaria; Cercozoa; Chlorarachniophyceae	Chlorarachniophyceae	93.799	0	
0	k119_2450903_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	74.69	0	
0	k119_2452573_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	253.17	1	
0	k119_2452847_1	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Colwelliaceae; Thalassotalea	Thalassotalea	480.15	0	
0	k119_2453039_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales	Phaeocystales	210.48999999999998	0	
0	k119_245839_4	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassiosirales; Skeletonemataceae	Skeletonemataceae	94.866	0	
0	k119_2459836_2	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales	Gymnodiniales	103.78999999999999	0	
0	k119_2461999_2	family	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae	Pavlovaceae	78.86099999999999	0	
0	k119_2464114_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	66.833	0	
0	k119_2466651_3	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	50.052	0	
0	k119_2467451_2	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	116.39999999999999	1	
0	k119_2468530_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	507.31	0	
0	k119_2469360_3	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales; Corethraceae; Corethron	Corethron	66.833	0	
0	k119_2469363_2	class	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae	Dictyochophyceae	72.847	0	
0	k119_2470470_1	order	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	194.97	0	
0	k119_2470571_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	71.392	0	
0	k119_2471941_1	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales	Flavobacteriales	547.08	1	
0	k119_2472650_1	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	190.12	0	
0	k119_2472796_2	domain	Eukaryota	Eukaryota	117.36999999999999	1	
0	k119_2474456_1	domain	Eukaryota	Eukaryota	101.85	1	
0	k119_2475062_1	class	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae	Pavlovophyceae	188.18	0	
0	k119_2475661_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	150.35	0	
0	k119_2477219_3	division	Eukaryota; Amoebozoa; Lobosa	Lobosa	72.071	0	
0	k119_2477806_1	class	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae	Pavlovophyceae	88.173	0	
0	k119_247802_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	76.63	0	
0	k119_2478584_4	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	54.902	0	
0	k119_2479001_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	150.35	0	
0	k119_2479066_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	66.54199999999999	0	
0	k119_2482863_1	class	Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales	Pyramimonadales	61.304	0	
0	k119_2483221_3	order	Eukaryota; Amoebozoa; Lobosa; Lobosa_X; Stygamoebida	Stygamoebida	116.39999999999999	0	
0	k119_2484598_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	452.99	0	
0	k119_2484787_2	domain	Eukaryota	Eukaryota	51.507	1	
0	k119_2484884_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	178.48	0	
0	k119_2486652_3	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	143.56	0	
0	k119_2487503_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	61.983	0	
0	k119_2487850_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	239.59	0	
0	k119_2488555_4	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	85.554	0	
0	k119_249088_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	84.778	0	
0	k119_2491078_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	331.74	0	
0	k119_2491311_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	167.81	0	
0	k119_2492840_3	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	129.98	0	
0	k119_2496282_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	207.57999999999998	0	
0	k119_2497277_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	216.31	0	
0	k119_2497655_2	domain	Eukaryota	Eukaryota	62.759	1	
0	k119_2498257_4	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales	Corethrales	100.88	0	
0	k119_2499083_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	483.06	1	
0	k119_2500977_1	division	Eukaryota; Amoebozoa; Lobosa	Lobosa	174.6	1	
0	k119_2501045_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	72.459	0	
0	k119_2503717_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	334.65	0	
0	k119_2504594_1	division	Eukaryota; Rhizaria; Cercozoa	Cercozoa	58.976	0	
0	k119_2504734_2	class	Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae	Raphidophyceae	68.385	0	
0	k119_2505415_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	63.14699999999999	0	
0	k119_2506581_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	209.51999999999998	0	
0	k119_2507542_6	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Leptocylindrales	Leptocylindrales	66.154	0	
0	k119_2509013_4	order	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales	Pavlovales	76.63	0	
0	k119_2509970_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales; Chaetoceros	Chaetoceros	517.01	0	
0	k119_2510230_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	161.99	0	
0	k119_2510388_1	family	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Kareniaceae	Kareniaceae	194.0	0	
0	k119_2510672_1	family	Eukaryota; Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales; Chloropicaceae	Chloropicaceae	276.45	0	
0	k119_2510929_1	domain	Eukaryota	Eukaryota	182.35999999999999	1	
0	k119_2512364_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	72.847	0	
0	k119_2512714_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	66.54199999999999	0	
0	k119_2513174_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	237.65	1	
0	k119_2513412_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	154.23	0	
0	k119_2515468_2	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	286.15	0	
0	k119_2515624_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	67.22099999999999	0	
0	k119_2517231_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	200.79	0	
0	k119_2519278_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	127.07	0	
0	k119_252011_2	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	200.79	0	
0	k119_2522185_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	61.595	0	
0	k119_2523129_9	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	48.888	0	
0	k119_2525744_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	389.94	0	
0	k119_2527338_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	109.61	1	
0	k119_2528641_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	245.41	0	
0	k119_2529161_3	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales	Corethrales	47.045	0	
0	k119_2531972_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	163.93	0	
0	k119_2532276_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	678.03	0	
0	k119_2532384_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	195.94	0	
0	k119_2533886_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	76.24199999999999	0	
0	k119_2534221_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales	Phaeocystales	77.69699999999999	0	
0	k119_2534617_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Licmophorales	Licmophorales	93.799	0	
0	k119_2536765_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	300.7	0	
0	k119_2537585_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	67.99699999999999	0	
0	k119_2538444_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Noelaerhabdaceae	Noelaerhabdaceae	129.98	0	
0	k119_2540493_1	division	Eukaryota; Hacrobia; Haptophyta	Haptophyta	71.392	0	
0	k119_2540583_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae	Chrysochromulinaceae	332.71	0	
0	k119_2540827_3	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	153.26	0	
0	k119_2541195_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	105.73	0	
0	k119_254207_11	domain	Bacteria	Bacteria	478.21	1	
0	k119_2542627_2	domain	Eukaryota	Eukaryota	98.94	1	
0	k119_2544942_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	106.7	0	
0	k119_2547387_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	123.19	0	
0	k119_254944_1	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	166.84	0	
0	k119_2550996_1	domain	Eukaryota	Eukaryota	196.91	1	
0	k119_2551726_3	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	53.447	0	
0	k119_255280_2	class	Eukaryota; Amoebozoa; Conosa; Variosea	Variosea	181.39	0	
0	k119_2553069_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	65.76599999999999	0	
0	k119_2553283_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	136.77	0	
0	k119_2553758_1	domain	Eukaryota	Eukaryota	119.31	1	
0	k119_2554387_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	142.59	0	
0	k119_2555919_1	class	Eukaryota; Alveolata; Ciliophora; Heterotrichea	Heterotrichea	152.29	0	
0	k119_2556025_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassionemales; Thalassionemataceae; Thalassiothrix	Thalassiothrix	262.87	0	
0	k119_2556732_3	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	410.31	0	
0	k119_2557488_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	415.15999999999997	0	
0	k119_2559155_2	domain	Eukaryota	Eukaryota	69.06400000000001	1	
0	k119_2561686_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	140.65	0	
0	k119_2564500_2	genus	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Acanthoecida_X; Acanthoecida_XX	Acanthoecida_XX	235.70999999999998	0	
0	k119_2564913_2	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	231.82999999999998	0	
0	k119_2565109_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	531.56	0	
0	k119_2566837_3	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	1038.87	1	
0	k119_2566875_1	domain	Eukaryota	Eukaryota	142.59	1	
0	k119_2567149_6	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	85.942	0	
0	k119_256760_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	140.65	0	
0	k119_2568117_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	68.385	1	
0	k119_2568762_1	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales	Gonyaulacales	203.7	0	
0	k119_2568889_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	471.41999999999996	0	
0	k119_2569595_4	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	250.26	0	
0	k119_2572553_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	126.1	0	
0	k119_2573740_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	96.03	0	
0	k119_2574402_3	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	122.22	0	
0	k119_2574499_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	111.55	0	
0	k119_2574605_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	142.59	0	
0	k119_257482_1	class	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae	Pavlovophyceae	170.72	0	
0	k119_2577183_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	69.84	0	
0	k119_257727_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	71.683	0	
0	k119_2579454_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	425.83	0	
0	k119_257952_1	class	Eukaryota; Rhizaria; Cercozoa; Thecofilosea	Thecofilosea	58.684999999999995	0	
0	k119_2581900_2	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	201.76	0	
0	k119_2583700_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	162.96	0	
0	k119_2583711_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	306.52	0	
0	k119_2585057_1	division	Eukaryota; Rhizaria; Cercozoa	Cercozoa	56.065999999999995	0	
0	k119_2588291_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	112.52	0	
0	k119_2589807_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	227.95	1	
0	k119_2590174_2	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	200.79	0	
0	k119_2590378_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	93.799	0	
0	k119_2591835_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	142.59	0	
0	k119_2592561_1	division	Eukaryota; Amoebozoa; Lobosa	Lobosa	279.36	1	
0	k119_2592562_1	domain	Eukaryota	Eukaryota	163.93	1	
0	k119_259280_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae	Phaeocystaceae	94.47800000000001	0	
0	k119_2594660_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	113.49	0	
0	k119_2594942_2	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	423.89	0	
0	k119_2595757_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis	Phaeocystis	621.77	0	
0	k119_2598770_7	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis antarctica	Phaeocystis antarctica	188.18	0	
0	k119_2600450_1	division	Eukaryota; Hacrobia; Cryptophyta	Cryptophyta	82.935	0	
0	k119_2603274_1	family	Eukaryota; Alveolata; Ciliophora; Prostomatea_1; Prostomatea_1_X; Colepidae	Colepidae	73.623	0	
0	k119_2604865_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	272.57	0	
0	k119_2605069_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Noelaerhabdaceae; Emiliania	Emiliania	70.22800000000001	0	
0	k119_2605686_7	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales	Chaetocerotales	737.1999999999999	0	
