	transcript_name	classification_level	full_classification	classification	max_pid	ambiguous	counts
0	k119_4266620_1	genus	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	Micromonas	565.51	0	
0	k119_4268797_4	supergroup	Eukaryota; Stramenopiles	Stramenopiles	69.84	1	
0	k119_4270261_2	family	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae	Pelagomonadaceae	1254.21	0	
0	k119_42706_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae	Chrysochromulinaceae	136.77	0	
0	k119_4274600_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	96.03	0	
0	k119_4276040_1	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	175.57	0	
0	k119_4277877_4	class	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae	Pelagophyceae	85.554	1	
0	k119_4278426_2	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	161.01999999999998	1	
0	k119_4278686_2	class	Bacteria; Proteobacteria; Betaproteobacteria; Betaproteobacteria	Betaproteobacteria	153.26	0	
0	k119_4282061_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	261.9	0	
0	k119_4283221_3	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	96.806	0	
0	k119_4284294_5	family	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	Mamiellaceae	92.63499999999999	1	
0	k119_4286568_3	domain	Eukaryota	Eukaryota	59.364000000000004	1	
0	k119_4286817_3	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales	Gonyaulacales	120.28	0	
0	k119_4289923_1	class	Eukaryota; Amoebozoa; Lobosa; Lobosa_X	Lobosa_X	364.71999999999997	0	
0	k119_4293042_2	domain	Eukaryota	Eukaryota	112.52	1	
0	k119_4295253_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	352.11	0	
0	k119_4295385_2	domain	Eukaryota	Eukaryota	261.9	1	
0	k119_4298918_1	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	62.370999999999995	0	
0	k119_4300600_2	order	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	105.73	0	
0	k119_4301542_3	class	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae	Dictyochophyceae	239.59	0	
0	k119_4302580_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	150.35	0	
0	k119_4302800_7	species	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas; Micromonas sp.	Micromonas sp.	129.98	0	
0	k119_4303085_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae; Pseudo-nitzschia	Pseudo-nitzschia	253.17	1	
0	k119_4303321_3	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales	Rhodobacterales	157.14	0	
0	k119_4303369_2	family	 Bacteria;  Proteobacteria;  Alphaproteobacteria; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae	Erythrobacteraceae	385.09	0	
0	k119_4308910_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	52.67099999999999	0	
0	k119_4309879_1	species	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Pelagococcus; Pelagococcus subviridis	Pelagococcus subviridis	154.23	0	
0	k119_4311457_2	family	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae	Pelagomonadaceae	110.58	0	
0	k119_4314039_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	211.46	0	
0	k119_4317851_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae	Chrysochromulinaceae	90.01599999999999	0	
0	k119_4322206_3	class	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae	Dictyochophyceae	260.93	0	
0	k119_4327942_3	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales	Gonyaulacales	54.514	0	
0	k119_4328311_2	order	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	452.02	0	
0	k119_4329547_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	67.99699999999999	1	
0	k119_4329688_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	106.7	0	
0	k119_4329747_1	order	Eukaryota; Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	194.0	0	
0	k119_4330365_2	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Sphingobacteriia; Sphingobacteriales	Sphingobacteriales	155.2	0	
0	k119_4330942_1	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Cellvibrionales	Cellvibrionales	583.9399999999999	1	
0	k119_4332268_1	division	Eukaryota; Alveolata; Dinoflagellata	Dinoflagellata	99.91	0	
0	k119_4335722_2	domain	Eukaryota	Eukaryota	88.56099999999999	1	
0	k119_4337233_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	62.370999999999995	0	
0	k119_4339018_2	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	262.87	1	
0	k119_4339747_1	domain	Eukaryota	Eukaryota	130.95	1	
0	k119_4340741_4	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	59.364000000000004	0	
0	k119_4341747_1	domain	Eukaryota	Eukaryota	266.75	1	
0	k119_4341872_1	genus	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus	Bathycoccus	367.63	0	
0	k119_4343178_1	domain	Eukaryota	Eukaryota	67.609	1	
0	k119_4344467_5	species	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Unclassified; Unclassified; Candidatus Thioglobus; Candidatus Thioglobus singularis	Candidatus Thioglobus singularis	397.7	0	
0	k119_4344766_1	genus	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Ruegeria	Ruegeria	671.24	0	
0	k119_4345179_1	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales	Rhodobacterales	341.44	0	
0	k119_4348465_4	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Prymnesiaceae	Prymnesiaceae	66.54199999999999	0	
0	k119_4349211_5	order	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	171.69	0	
0	k119_4349734_13	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	379.27	0	
0	k119_4350190_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	271.59999999999997	0	
0	k119_4352131_5	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	90.01599999999999	0	
0	k119_4353163_2	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	366.65999999999997	0	
0	k119_4353967_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales	Coccolithales	175.57	0	
0	k119_435527_1	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	554.84	0	
0	k119_4355532_2	supergroup	Bacteria; Proteobacteria	Proteobacteria	336.59	1	
0	k119_4357017_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	200.79	1	
0	k119_4360158_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	439.40999999999997	0	
0	k119_4363317_1	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	70.616	0	
0	k119_4365621_2	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	114.46	0	
0	k119_4366680_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	190.12	0	
0	k119_4368968_3	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Thalassiosirales	Thalassiosirales	69.06400000000001	0	
0	k119_4370140_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	308.46	1	
0	k119_4370830_1	domain	Eukaryota	Eukaryota	147.44	1	
0	k119_4371705_3	domain	Eukaryota	Eukaryota	85.166	1	
0	k119_4372096_1	family	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	Mamiellaceae	460.75	0	
0	k119_4372221_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	57.520999999999994	0	
0	k119_4372445_2	order	Eukaryota; Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida	Chlorarachnida	276.45	0	
0	k119_4373124_1	class	 Bacteria;  Proteobacteria;  Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	267.71999999999997	0	
0	k119_4373686_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	64.60199999999999	0	
0	k119_4375205_15	genus	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Formosa	Formosa	724.59	0	
0	k119_4375424_1	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	480.15	0	
0	k119_4377476_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	116.39999999999999	0	
0	k119_4377731_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	214.37	0	
0	k119_4380206_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae; Pseudo-nitzschia	Pseudo-nitzschia	397.7	0	
0	k119_4381030_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	56.065999999999995	0	
0	k119_438174_2	class	Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales	Pyramimonadales	91.17999999999999	0	
0	k119_4382945_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	129.01	0	
0	k119_4384575_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	353.08	0	
0	k119_4387641_1	domain	Eukaryota	Eukaryota	108.64	1	
0	k119_4388445_1	order	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	55.678	0	
0	k119_4388684_2	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Noelaerhabdaceae; Emiliania; Emiliania huxleyi	Emiliania huxleyi	937.99	0	
0	k119_4390355_1	division	Eukaryota; Archaeplastida; Chlorophyta	Chlorophyta	70.22800000000001	1	
0	k119_4391531_2	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae	Rhodobacteraceae	743.99	0	
0	k119_4398473_2	family	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae	Pelagomonadaceae	215.34	0	
0	k119_4398913_1	division	Eukaryota; Hacrobia; Haptophyta	Haptophyta	343.38	1	
0	k119_4400469_1	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales	Rhodobacterales	86.718	0	
0	k119_4402003_3	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	141.62	1	
0	k119_4402875_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	151.32	1	
0	k119_4403985_1	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Triceratiales; Triceratiaceae	Triceratiaceae	193.03	0	
0	k119_4405238_3	domain	Eukaryota	Eukaryota	54.514	1	
0	k119_4406314_3	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Noelaerhabdaceae	Noelaerhabdaceae	91.17999999999999	1	
0	k119_4408060_1	class	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae	Pelagophyceae	163.93	0	
0	k119_4408993_4	genus	Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Bolidomonadaceae; Bolidomonas	Bolidomonas	58.976	0	
0	k119_4410288_3	domain	Eukaryota	Eukaryota	330.77	1	
0	k119_4410856_1				398.67	1	
0	k119_4411228_6	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	193.03	0	
0	k119_4414066_1	class	Eukaryota; Stramenopiles; Opalozoa; Bicoecea	Bicoecea	126.1	0	
0	k119_4414888_2	family	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	Bathycoccaceae	147.44	1	
0	k119_4414895_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales; Florenciellaceae; Florenciella	Florenciella	86.33	0	
0	k119_4419120_1	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	91.568	0	
0	k119_4419782_6	species	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Pelagococcus; Pelagococcus subviridis	Pelagococcus subviridis	69.06400000000001	0	
0	k119_4420059_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	71.004	0	
0	k119_4420440_3	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	51.507	0	
0	k119_4421021_1	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Pelagibacterales	Pelagibacterales	232.79999999999998	0	
0	k119_4421985_1				1047.6	1	
0	k119_4423802_2	class	Bacteria; Proteobacteria; Betaproteobacteria; Betaproteobacteria	Betaproteobacteria	129.98	0	
0	k119_4424964_3	genus	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Pelagomonas	Pelagomonas	492.76	0	
0	k119_4427555_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	166.84	0	
0	k119_4430264_6	class	Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae	Chrysophyceae	342.40999999999997	0	
0	k119_4430386_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	258.02	0	
0	k119_4430712_2	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Pedinellales	Pedinellales	54.902	0	
0	k119_4430780_1	order	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	452.02	0	
0	k119_4435473_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	178.48	0	
0	k119_443587_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	189.15	0	
0	k119_4435984_1	supergroup	Bacteria; Proteobacteria	Proteobacteria	206.60999999999999	1	
0	k119_4436227_2	species	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales; Florenciellaceae; Florenciella; Florenciella parvula	Florenciella parvula	97.97	0	
0	k119_4436795_2	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	51.894999999999996	0	
0	k119_4436916_3	domain	Eukaryota	Eukaryota	69.452	1	
0	k119_4437623_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	48.209	1	
0	k119_4438177_1	order	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales	Pelagomonadales	54.126	0	
0	k119_4439553_1	division	Eukaryota; Alveolata; Dinoflagellata	Dinoflagellata	84.778	0	
0	k119_4440987_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Bolidomonadaceae; Bolidomonas	Bolidomonas	266.75	1	
0	k119_4441909_2	domain	Bacteria	Bacteria	167.81	1	
0	k119_4443615_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Prymnesiaceae	Prymnesiaceae	468.51	0	
0	k119_4444170_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	297.78999999999996	1	
0	k119_4444747_3	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	108.64	0	
0	k119_4445221_1	species	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas; Micromonas sp	Micromonas sp	730.41	0	
0	k119_4445892_2	order	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	224.07	1	
0	k119_4446700_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	117.36999999999999	1	
0	k119_4448794_2	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales	Gonyaulacales	102.82	0	
0	k119_4449017_1	domain	Eukaryota	Eukaryota	103.78999999999999	1	
0	k119_4449112_1	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	84.39	0	
0	k119_4449811_2	family	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae	Pelagomonadaceae	304.58	0	
0	k119_4451895_1	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Cellvibrionales; Spongiibacteraceae	Spongiibacteraceae	102.82	0	
0	k119_4452039_2	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Unclassified	Unclassified	155.2	0	
0	k119_4452189_1	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales	Flavobacteriales	178.48	0	
0	k119_4453226_2	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales	Rhodobacterales	97.0	0	
0	k119_445342_1	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	113.49	0	
0	k119_4454061_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	108.64	0	
0	k119_4454140_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	107.67	0	
0	k119_4454835_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Rhizosoleniales	Rhizosoleniales	191.09	0	
0	k119_4454947_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	72.847	0	
0	k119_4457285_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae	Chaetocerotophycidae	288.09	0	
0	k119_4457565_2	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	500.52	0	
0	k119_4457581_2	class	Eukaryota; Alveolata; Ciliophora; Ciliophora_X	Ciliophora_X	97.97	0	
0	k119_4457711_3	class	Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae	Chrysophyceae	54.126	0	
0	k119_4460325_11	order	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales	Pelagomonadales	98.94	1	
0	k119_4462402_11	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	372.48	0	
0	k119_4463908_1	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	221.16	0	
0	k119_4464080_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	321.07	0	
0	k119_4464565_3	genus	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Pelagibacterales; Pelagibacteraceae; Candidatus Pelagibacter	Candidatus Pelagibacter	165.87	0	
0	k119_4465497_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	137.74	0	
0	k119_4467257_2	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Pelagibacterales; Pelagibacteraceae	Pelagibacteraceae	75.466	0	
0	k119_446825_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	419.03999999999996	0	
0	k119_4469001_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	94.187	0	
0	k119_4469135_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	91.859	0	
0	k119_4469756_2	species	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Pelagococcus; Pelagococcus subviridis	Pelagococcus subviridis	194.0	0	
0	k119_4470091_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Sarcinochrysidales; Sarcinochrysidaceae; Chrysoreinhardia	Chrysoreinhardia	237.65	0	
0	k119_4471731_1	division	Eukaryota; Alveolata; Ciliophora	Ciliophora	51.507	0	
0	k119_4475020_1	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae	Rhodobacteraceae	198.85	0	
0	k119_4479960_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	115.42999999999999	1	
0	k119_4486082_4				57.909	1	
0	k119_4489434_1	class	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae	Pelagophyceae	131.92	0	
0	k119_4490403_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	122.22	0	
0	k119_4491780_2	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	443.28999999999996	0	
0	k119_4492204_2	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	323.98	0	
0	k119_4492661_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	107.67	0	
0	k119_4492726_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Bolidomonadaceae; Bolidomonas	Bolidomonas	694.52	0	
0	k119_4496600_2	order	Eukaryota; Alveolata; Ciliophora; Spirotrichea; Choreotrichida	Choreotrichida	93.023	0	
0	k119_4496753_1	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	226.98	0	
0	k119_4498183_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	446.2	0	
0	k119_4501084_7	family	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae	Pelagomonadaceae	347.26	0	
0	k119_4501634_4	division	Bacteria; FCB group; Bacteroidetes/Chlorobi group	Bacteroidetes/Chlorobi group	284.21	1	
0	k119_4501818_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Zygodiscales; Pontosphaeraceae	Pontosphaeraceae	194.97	0	
0	k119_4503870_1	class	Eukaryota; Archaeplastida; Chlorophyta; Nephroselmidophyceae	Nephroselmidophyceae	58.297	0	
0	k119_4504181_1	division	Eukaryota; Hacrobia; Haptophyta	Haptophyta	326.89	1	
0	k119_4504357_4	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	652.81	0	
0	k119_4505242_2	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales; Coccolithaceae; Coccolithus	Coccolithus	60.916	0	
0	k119_4508466_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae	Chrysochromulinaceae	97.97	0	
0	k119_4508825_2	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Unclassified	Unclassified	68.77300000000001	0	
0	k119_4512786_1	genus	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Planktomarina	Planktomarina	1011.7099999999999	0	
0	k119_4514878_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	108.64	0	
0	k119_4515788_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	151.32	0	
0	k119_4517286_2	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia	Flavobacteriia	87.39699999999999	0	
0	k119_4518085_2	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	169.75	0	
0	k119_4518184_3	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	202.73	0	
0	k119_4521557_3	class	Eukaryota; Archaeplastida; Chlorophyta; Nephroselmidophyceae	Nephroselmidophyceae	67.99699999999999	0	
0	k119_4523702_34	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Paraglaciecola	Paraglaciecola	400.61	0	
0	k119_4526728_1	family	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae	Pelagomonadaceae	271.59999999999997	0	
0	k119_4526855_2	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales	Gonyaulacales	169.75	0	
0	k119_4526863_3	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales	Flavobacteriales	159.07999999999998	0	
0	k119_4530474_1	division	Eukaryota; Archaeplastida; Chlorophyta	Chlorophyta	134.82999999999998	0	
0	k119_4530837_1	species	Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Bolidomonadaceae; Bolidomonas; Bolidomonas sp.	Bolidomonas sp.	246.38	0	
0	k119_4531345_1	class	Eukaryota; Stramenopiles; Ochrophyta; Synurophyceae	Synurophyceae	63.14699999999999	0	
0	k119_4533464_3	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales	Peridiniales	802.1899999999999	0	
0	k119_4537904_1	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales	Florenciellales	484.03	0	
0	k119_4541287_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	97.97	0	
